id,name,text,emotion,sentiment,toxicity_score,abusive_words,length,platform,timestamp,cyberbullying
1545,meena,Good effort,neutral,positive,0.21,0,11,YouTube,2026-03-26 12:39:29.608386,0
1546,rahul,You are so stupid,anger,negative,0.99,3,17,Instagram,2026-03-26 12:40:29.608386,1
1547,anita,You are useless,anger,negative,0.89,1,15,Twitter,2026-03-26 12:41:29.608386,1
1548,rahul,Have a nice day,joy,positive,0.11,0,15,YouTube,2026-03-26 12:42:29.608386,0
1549,arjun,You are useless,anger,negative,0.88,2,15,YouTube,2026-03-26 12:43:29.608386,1
1550,priya,You are so stupid,anger,negative,0.81,2,17,YouTube,2026-03-26 12:44:29.608386,1
1551,vikram,Well done,neutral,positive,0.1,0,9,YouTube,2026-03-26 12:45:29.608386,0
1552,priya,Keep going,neutral,neutral,0.29,0,10,Instagram,2026-03-26 12:46:29.608386,0
1553,sara,Good effort,joy,positive,0.05,0,11,Instagram,2026-03-26 12:47:29.608386,0
1554,sara,Well done,joy,positive,0.15,0,9,Instagram,2026-03-26 12:48:29.608386,0
1555,rahul,Good effort,joy,neutral,0.01,0,11,YouTube,2026-03-26 12:49:29.608386,0
1556,vikram,Nobody likes you,anger,negative,0.97,3,16,Instagram,2026-03-26 12:50:29.608386,1
1557,anita,Well done,neutral,positive,0.3,0,9,Twitter,2026-03-26 12:51:29.608386,0
1558,sara,Nobody likes you,anger,negative,0.99,2,16,Instagram,2026-03-26 12:52:29.608386,1
1559,anita,Great work!,neutral,positive,0.27,0,11,Twitter,2026-03-26 12:53:29.608386,0
1560,meena,Go away idiot,anger,negative,0.76,1,13,YouTube,2026-03-26 12:54:29.608386,1
1561,john,Great work!,joy,positive,0.12,0,11,Twitter,2026-03-26 12:55:29.608386,0
1562,john,Go away idiot,anger,negative,0.93,1,13,Instagram,2026-03-26 12:56:29.608386,1
1563,meena,Go away idiot,anger,negative,0.92,1,13,YouTube,2026-03-26 12:57:29.608386,1
1564,sara,That's amazing,joy,neutral,0.0,0,14,Twitter,2026-03-26 12:58:29.608386,0
1565,priya,Well done,joy,positive,0.11,0,9,Instagram,2026-03-26 12:59:29.608386,0
1566,anita,Well done,neutral,positive,0.06,0,9,YouTube,2026-03-26 13:00:29.608386,0
1567,priya,That's amazing,neutral,positive,0.13,0,14,Instagram,2026-03-26 13:01:29.608386,0
1568,meena,Great work!,neutral,positive,0.17,0,11,Instagram,2026-03-26 13:02:29.608386,0
1569,meena,Have a nice day,neutral,positive,0.02,0,15,Instagram,2026-03-26 13:03:29.608386,0
1570,sara,Well done,neutral,neutral,0.01,0,9,Twitter,2026-03-26 13:04:29.608386,0
1571,sara,You are useless,anger,negative,0.74,2,15,Twitter,2026-03-26 13:05:29.608386,1
1572,sara,Well done,neutral,neutral,0.29,0,9,YouTube,2026-03-26 13:06:29.608386,0
1573,anita,Great work!,neutral,positive,0.15,0,11,YouTube,2026-03-26 13:07:29.608386,0
1574,sara,You are so stupid,anger,negative,0.72,3,17,YouTube,2026-03-26 13:08:29.608386,1
1575,arjun,You are useless,anger,negative,0.94,1,15,Twitter,2026-03-26 13:09:29.608386,1
1576,anita,Keep going,joy,positive,0.03,0,10,YouTube,2026-03-26 13:10:29.608386,0
1577,meena,Keep going,joy,positive,0.18,0,10,Twitter,2026-03-26 13:11:29.608386,0
1578,priya,You are so stupid,anger,negative,0.92,1,17,YouTube,2026-03-26 13:12:29.608386,1
1579,sara,Great work!,joy,positive,0.02,0,11,YouTube,2026-03-26 13:13:29.608386,0
1580,arjun,Have a nice day,neutral,neutral,0.07,0,15,YouTube,2026-03-26 13:14:29.608386,0
1581,meena,Have a nice day,neutral,positive,0.27,0,15,Instagram,2026-03-26 13:15:29.608386,0
1582,arjun,You are useless,anger,negative,0.89,2,15,YouTube,2026-03-26 13:16:29.608386,1
1583,meena,Good effort,neutral,positive,0.24,0,11,YouTube,2026-03-26 13:17:29.608386,0
1584,arjun,Great work!,neutral,neutral,0.26,0,11,YouTube,2026-03-26 13:18:29.608386,0
1585,anita,Great work!,joy,positive,0.25,0,11,Instagram,2026-03-26 13:19:29.608386,0
1586,sara,Nobody likes you,anger,negative,0.9,2,16,YouTube,2026-03-26 13:20:29.608386,1
1587,rahul,That's amazing,neutral,neutral,0.23,0,14,Twitter,2026-03-26 13:21:29.608386,0
1588,anita,You are so stupid,anger,negative,0.8,1,17,Twitter,2026-03-26 13:22:29.608386,1
1589,arjun,Well done,joy,neutral,0.28,0,9,YouTube,2026-03-26 13:23:29.608386,0
1590,sara,Good effort,joy,neutral,0.16,0,11,YouTube,2026-03-26 13:24:29.608386,0
1591,meena,You are a loser,anger,negative,0.82,1,15,Instagram,2026-03-26 13:25:29.608386,1
1592,vikram,Great work!,neutral,neutral,0.1,0,11,Instagram,2026-03-26 13:26:29.608386,0
1593,priya,You are useless,anger,negative,0.72,3,15,Twitter,2026-03-26 13:27:29.608386,1
1594,rahul,You are a loser,anger,negative,0.72,1,15,Instagram,2026-03-26 13:28:29.608386,1
1595,arjun,Great work!,joy,neutral,0.16,0,11,Twitter,2026-03-26 13:29:29.608386,0
1596,anita,Great work!,joy,neutral,0.04,0,11,Instagram,2026-03-26 13:30:29.608386,0
1597,anita,Good effort,neutral,neutral,0.29,0,11,YouTube,2026-03-26 13:31:29.608386,0
1598,rahul,Great work!,joy,neutral,0.11,0,11,YouTube,2026-03-26 13:32:29.608386,0
1599,rahul,You are a loser,anger,negative,0.74,3,15,Instagram,2026-03-26 13:33:29.608386,1
1600,anita,You are useless,anger,negative,0.71,3,15,Twitter,2026-03-26 13:34:29.608386,1
1601,vikram,You are useless,anger,negative,0.86,2,15,Instagram,2026-03-26 13:35:29.608386,1
1602,anita,Well done,neutral,neutral,0.14,0,9,Twitter,2026-03-26 13:36:29.608386,0
1603,sara,Well done,joy,neutral,0.01,0,9,Instagram,2026-03-26 13:37:29.608386,0
1604,arjun,Great work!,joy,neutral,0.27,0,11,Twitter,2026-03-26 13:38:29.608386,0
1605,arjun,Have a nice day,joy,neutral,0.25,0,15,Instagram,2026-03-26 13:39:29.608386,0
1606,arjun,Have a nice day,joy,neutral,0.25,0,15,YouTube,2026-03-26 13:40:29.608386,0
1607,rahul,Nobody likes you,anger,negative,0.77,3,16,Instagram,2026-03-26 13:41:29.608386,1
1608,anita,Shut up you fool,anger,negative,0.85,1,16,YouTube,2026-03-26 13:42:29.608386,1
1609,vikram,You are useless,anger,negative,0.98,2,15,Twitter,2026-03-26 13:43:29.608386,1
1610,sara,You are useless,anger,negative,0.77,2,15,Twitter,2026-03-26 13:44:29.608386,1
1611,john,Good effort,neutral,positive,0.13,0,11,Instagram,2026-03-26 13:45:29.608386,0
1612,sara,Well done,joy,positive,0.29,0,9,Instagram,2026-03-26 13:46:29.608386,0
1613,arjun,Nobody likes you,anger,negative,0.82,3,16,YouTube,2026-03-26 13:47:29.608386,1
1614,vikram,That's amazing,joy,positive,0.19,0,14,Twitter,2026-03-26 13:48:29.608386,0
1615,meena,Nobody likes you,anger,negative,0.79,3,16,Twitter,2026-03-26 13:49:29.608386,1
1616,priya,Well done,joy,positive,0.07,0,9,YouTube,2026-03-26 13:50:29.608386,0
1617,anita,Great work!,joy,neutral,0.3,0,11,YouTube,2026-03-26 13:51:29.608386,0
1618,john,Nobody likes you,anger,negative,0.91,3,16,Twitter,2026-03-26 13:52:29.608386,1
1619,sara,Well done,neutral,positive,0.03,0,9,YouTube,2026-03-26 13:53:29.608386,0
1620,vikram,Good effort,joy,neutral,0.22,0,11,YouTube,2026-03-26 13:54:29.608386,0
1621,arjun,Keep going,neutral,neutral,0.22,0,10,YouTube,2026-03-26 13:55:29.608386,0
1622,meena,Have a nice day,joy,neutral,0.14,0,15,Twitter,2026-03-26 13:56:29.608386,0
1623,meena,You are useless,anger,negative,0.81,1,15,Instagram,2026-03-26 13:57:29.608386,1
1624,anita,Go away idiot,anger,negative,0.8,1,13,Instagram,2026-03-26 13:58:29.608386,1
1625,john,Good effort,joy,positive,0.06,0,11,Instagram,2026-03-26 13:59:29.608386,0
1626,rahul,Keep going,joy,positive,0.19,0,10,Twitter,2026-03-26 14:00:29.608386,0
1627,arjun,Have a nice day,neutral,positive,0.1,0,15,Instagram,2026-03-26 14:01:29.608386,0
1628,meena,You are useless,anger,negative,0.96,2,15,YouTube,2026-03-26 14:02:29.608386,1
1629,arjun,Keep going,neutral,neutral,0.06,0,10,YouTube,2026-03-26 14:03:29.608386,0
1630,meena,Keep going,neutral,neutral,0.02,0,10,Instagram,2026-03-26 14:04:29.608386,0
1631,rahul,You are so stupid,anger,negative,0.81,1,17,Twitter,2026-03-26 14:05:29.608386,1
1632,john,Go away idiot,anger,negative,0.82,3,13,Twitter,2026-03-26 14:06:29.608386,1
1633,rahul,Nobody likes you,anger,negative,0.78,1,16,YouTube,2026-03-26 14:07:29.608386,1
1634,vikram,Nobody likes you,anger,negative,0.74,2,16,Twitter,2026-03-26 14:08:29.608386,1
1635,vikram,Well done,neutral,positive,0.18,0,9,Twitter,2026-03-26 14:09:29.608386,0
1636,priya,Nobody likes you,anger,negative,0.97,2,16,YouTube,2026-03-26 14:10:29.608386,1
1637,john,You are a loser,anger,negative,0.78,2,15,Instagram,2026-03-26 14:11:29.608386,1
1638,rahul,Nobody likes you,anger,negative,0.73,1,16,YouTube,2026-03-26 14:12:29.608386,1
1639,rahul,You are so stupid,anger,negative,0.83,3,17,Instagram,2026-03-26 14:13:29.608386,1
1640,rahul,Have a nice day,neutral,positive,0.03,0,15,YouTube,2026-03-26 14:14:29.608386,0
1641,arjun,Have a nice day,neutral,positive,0.21,0,15,Instagram,2026-03-26 14:15:29.608386,0
1642,vikram,Well done,joy,neutral,0.2,0,9,Instagram,2026-03-26 14:16:29.608386,0
1643,vikram,You are a loser,anger,negative,0.96,3,15,Instagram,2026-03-26 14:17:29.608386,1
1644,vikram,That's amazing,joy,positive,0.04,0,14,Instagram,2026-03-26 14:18:29.608386,0
1645,john,Nobody likes you,anger,negative,0.72,2,16,Twitter,2026-03-26 14:19:29.608386,1
1646,vikram,Well done,joy,positive,0.1,0,9,YouTube,2026-03-26 14:20:29.608386,0
1647,sara,Great work!,joy,neutral,0.1,0,11,YouTube,2026-03-26 14:21:29.608386,0
1648,vikram,Keep going,neutral,neutral,0.21,0,10,Twitter,2026-03-26 14:22:29.608386,0
1649,meena,That's amazing,neutral,positive,0.25,0,14,YouTube,2026-03-26 14:23:29.608386,0
1650,meena,You are useless,anger,negative,0.84,3,15,Instagram,2026-03-26 14:24:29.608386,1
1651,sara,That's amazing,neutral,positive,0.21,0,14,Instagram,2026-03-26 14:25:29.608386,0
1652,priya,Good effort,joy,neutral,0.09,0,11,YouTube,2026-03-26 14:26:29.608386,0
1653,sara,You are so stupid,anger,negative,0.99,2,17,Instagram,2026-03-26 14:27:29.608386,1
1654,arjun,Nobody likes you,anger,negative,0.91,3,16,YouTube,2026-03-26 14:28:29.608386,1
1655,sara,You are a loser,anger,negative,0.85,2,15,Instagram,2026-03-26 14:29:29.608386,1
1656,sara,You are so stupid,anger,negative,0.8,2,17,YouTube,2026-03-26 14:30:29.608386,1
1657,meena,Go away idiot,anger,negative,0.99,1,13,YouTube,2026-03-26 14:31:29.608386,1
1658,rahul,Nobody likes you,anger,negative,0.76,1,16,YouTube,2026-03-26 14:32:29.608386,1
1659,vikram,Nobody likes you,anger,negative,0.92,3,16,Instagram,2026-03-26 14:33:29.608386,1
1660,vikram,Shut up you fool,anger,negative,0.73,3,16,Twitter,2026-03-26 14:34:29.608386,1
1661,sara,Keep going,neutral,positive,0.21,0,10,Instagram,2026-03-26 14:35:29.608386,0
1662,rahul,That's amazing,joy,neutral,0.08,0,14,YouTube,2026-03-26 14:36:29.608386,0
1663,arjun,Nobody likes you,anger,negative,0.82,2,16,Twitter,2026-03-26 14:37:29.608386,1
1664,meena,You are a loser,anger,negative,0.89,3,15,Twitter,2026-03-26 14:38:29.608386,1
1665,meena,Shut up you fool,anger,negative,0.85,3,16,Twitter,2026-03-26 14:39:29.608386,1
1666,meena,You are so stupid,anger,negative,0.73,2,17,YouTube,2026-03-26 14:40:29.608386,1
1667,john,You are useless,anger,negative,0.93,1,15,Twitter,2026-03-26 14:41:29.608386,1
1668,rahul,Great work!,joy,neutral,0.09,0,11,Twitter,2026-03-26 14:42:29.608386,0
1669,anita,Shut up you fool,anger,negative,0.71,2,16,YouTube,2026-03-26 14:43:29.608386,1
1670,rahul,You are a loser,anger,negative,0.96,2,15,Twitter,2026-03-26 14:44:29.608386,1
1671,arjun,That's amazing,neutral,neutral,0.14,0,14,YouTube,2026-03-26 14:45:29.608386,0
1672,meena,Nobody likes you,anger,negative,0.88,2,16,Twitter,2026-03-26 14:46:29.608386,1
1673,sara,Great work!,joy,neutral,0.11,0,11,Twitter,2026-03-26 14:47:29.608386,0
1674,rahul,You are useless,anger,negative,0.8,1,15,Twitter,2026-03-26 14:48:29.608386,1
1675,meena,Good effort,joy,positive,0.15,0,11,Instagram,2026-03-26 14:49:29.608386,0
1676,arjun,Great work!,joy,neutral,0.09,0,11,Twitter,2026-03-26 14:50:29.608386,0
1677,sara,You are so stupid,anger,negative,0.92,1,17,Instagram,2026-03-26 14:51:29.608386,1
1678,meena,You are a loser,anger,negative,0.75,2,15,Twitter,2026-03-26 14:52:29.608386,1
1679,priya,You are so stupid,anger,negative,0.7,1,17,Instagram,2026-03-26 14:53:29.608386,1
1680,priya,Good effort,joy,positive,0.05,0,11,Instagram,2026-03-26 14:54:29.608386,0
1681,sara,Shut up you fool,anger,negative,0.93,3,16,Instagram,2026-03-26 14:55:29.608386,1
1682,anita,Shut up you fool,anger,negative,0.78,2,16,YouTube,2026-03-26 14:56:29.608386,1
1683,john,You are a loser,anger,negative,0.71,1,15,Twitter,2026-03-26 14:57:29.608386,1
1684,vikram,That's amazing,neutral,neutral,0.19,0,14,Instagram,2026-03-26 14:58:29.608386,0
1685,vikram,Well done,joy,neutral,0.0,0,9,Twitter,2026-03-26 14:59:29.608386,0
1686,sara,Keep going,joy,neutral,0.12,0,10,Twitter,2026-03-26 15:00:29.608386,0
1687,meena,You are useless,anger,negative,0.81,3,15,Instagram,2026-03-26 15:01:29.608386,1
1688,rahul,Shut up you fool,anger,negative,0.8,1,16,YouTube,2026-03-26 15:02:29.608386,1
1689,meena,That's amazing,neutral,neutral,0.1,0,14,Twitter,2026-03-26 15:03:29.608386,0
1690,sara,Great work!,neutral,positive,0.08,0,11,YouTube,2026-03-26 15:04:29.608386,0
1691,meena,Nobody likes you,anger,negative,0.99,3,16,Instagram,2026-03-26 15:05:29.608386,1
1692,vikram,Well done,joy,neutral,0.09,0,9,Twitter,2026-03-26 15:06:29.608386,0
1693,rahul,Nobody likes you,anger,negative,0.88,3,16,Instagram,2026-03-26 15:07:29.608386,1
1694,meena,Well done,neutral,positive,0.18,0,9,YouTube,2026-03-26 15:08:29.608386,0
1695,john,You are useless,anger,negative,0.78,2,15,Instagram,2026-03-26 15:09:29.608386,1
1696,sara,Great work!,neutral,neutral,0.21,0,11,Twitter,2026-03-26 15:10:29.608386,0
1697,rahul,Shut up you fool,anger,negative,0.73,3,16,Twitter,2026-03-26 15:11:29.608386,1
1698,arjun,That's amazing,neutral,positive,0.13,0,14,YouTube,2026-03-26 15:12:29.608386,0
1699,priya,Great work!,joy,neutral,0.15,0,11,YouTube,2026-03-26 15:13:29.608386,0
1700,john,Have a nice day,joy,neutral,0.1,0,15,YouTube,2026-03-26 15:14:29.608386,0
1701,sara,You are a loser,anger,negative,0.87,1,15,Twitter,2026-03-26 15:15:29.608386,1
1702,john,Nobody likes you,anger,negative,0.79,2,16,YouTube,2026-03-26 15:16:29.608386,1
1703,arjun,Have a nice day,joy,positive,0.23,0,15,Twitter,2026-03-26 15:17:29.608386,0
1704,arjun,You are a loser,anger,negative,0.9,3,15,Twitter,2026-03-26 15:18:29.608386,1
1705,meena,Great work!,joy,neutral,0.09,0,11,Twitter,2026-03-26 15:19:29.608386,0
1706,rahul,Go away idiot,anger,negative,0.83,1,13,Twitter,2026-03-26 15:20:29.608386,1
1707,meena,Good effort,neutral,neutral,0.0,0,11,Twitter,2026-03-26 15:21:29.608386,0
1708,john,You are useless,anger,negative,0.79,2,15,YouTube,2026-03-26 15:22:29.608386,1
1709,anita,Good effort,joy,neutral,0.26,0,11,Twitter,2026-03-26 15:23:29.608386,0
1710,meena,Nobody likes you,anger,negative,0.97,1,16,YouTube,2026-03-26 15:24:29.608386,1
1711,john,That's amazing,joy,neutral,0.18,0,14,Twitter,2026-03-26 15:25:29.608386,0
1712,arjun,Well done,joy,positive,0.17,0,9,YouTube,2026-03-26 15:26:29.608386,0
1713,meena,Shut up you fool,anger,negative,0.74,3,16,YouTube,2026-03-26 15:27:29.608386,1
1714,arjun,Nobody likes you,anger,negative,0.74,1,16,Twitter,2026-03-26 15:28:29.608386,1
1715,sara,Have a nice day,joy,positive,0.27,0,15,YouTube,2026-03-26 15:29:29.608386,0
1716,vikram,Go away idiot,anger,negative,1.0,3,13,Instagram,2026-03-26 15:30:29.608386,1
1717,priya,Have a nice day,neutral,neutral,0.25,0,15,Twitter,2026-03-26 15:31:29.608386,0
1718,anita,You are so stupid,anger,negative,0.77,2,17,Instagram,2026-03-26 15:32:29.608386,1
1719,priya,Well done,joy,positive,0.09,0,9,YouTube,2026-03-26 15:33:29.608386,0
1720,arjun,Nobody likes you,anger,negative,0.82,1,16,Twitter,2026-03-26 15:34:29.608386,1
1721,john,Nobody likes you,anger,negative,0.97,3,16,YouTube,2026-03-26 15:35:29.608386,1
1722,priya,Great work!,joy,positive,0.05,0,11,Twitter,2026-03-26 15:36:29.608386,0
1723,arjun,Nobody likes you,anger,negative,0.97,2,16,Instagram,2026-03-26 15:37:29.608386,1
1724,rahul,Good effort,neutral,positive,0.13,0,11,Instagram,2026-03-26 15:38:29.608386,0
1725,meena,Great work!,neutral,neutral,0.21,0,11,Twitter,2026-03-26 15:39:29.608386,0
1726,anita,You are useless,anger,negative,0.93,2,15,Twitter,2026-03-26 15:40:29.608386,1
1727,sara,You are useless,anger,negative,0.8,2,15,YouTube,2026-03-26 15:41:29.608386,1
1728,john,You are useless,anger,negative,0.84,3,15,Twitter,2026-03-26 15:42:29.608386,1
1729,meena,Have a nice day,joy,positive,0.09,0,15,Twitter,2026-03-26 15:43:29.608386,0
1730,priya,Shut up you fool,anger,negative,0.76,3,16,YouTube,2026-03-26 15:44:29.608386,1
1731,vikram,Nobody likes you,anger,negative,0.99,3,16,Twitter,2026-03-26 15:45:29.608386,1
1732,rahul,You are so stupid,anger,negative,0.99,2,17,Instagram,2026-03-26 15:46:29.608386,1
1733,rahul,Go away idiot,anger,negative,0.95,2,13,Instagram,2026-03-26 15:47:29.608386,1
1734,meena,You are a loser,anger,negative,0.71,3,15,Instagram,2026-03-26 15:48:29.608386,1
1735,anita,Great work!,joy,positive,0.07,0,11,YouTube,2026-03-26 15:49:29.608386,0
1736,vikram,Nobody likes you,anger,negative,0.95,3,16,YouTube,2026-03-26 15:50:29.608386,1
1737,rahul,Keep going,neutral,positive,0.25,0,10,Instagram,2026-03-26 15:51:29.608386,0
1738,sara,Nobody likes you,anger,negative,0.82,3,16,Instagram,2026-03-26 15:52:29.608386,1
1739,arjun,Well done,joy,positive,0.18,0,9,YouTube,2026-03-26 15:53:29.608386,0
1740,priya,Well done,joy,positive,0.03,0,9,YouTube,2026-03-26 15:54:29.608386,0
1741,arjun,Shut up you fool,anger,negative,0.91,2,16,Twitter,2026-03-26 15:55:29.608386,1
1742,sara,You are useless,anger,negative,0.87,3,15,Twitter,2026-03-26 15:56:29.608386,1
1743,vikram,You are useless,anger,negative,0.8,1,15,YouTube,2026-03-26 15:57:29.608386,1
1744,priya,Good effort,neutral,positive,0.09,0,11,Instagram,2026-03-26 15:58:29.608386,0
1745,meena,You are useless,anger,negative,0.88,2,15,Instagram,2026-03-26 15:59:29.608386,1
1746,sara,You are useless,anger,negative,0.78,2,15,Instagram,2026-03-26 16:00:29.608386,1
1747,anita,You are useless,anger,negative,0.78,1,15,Twitter,2026-03-26 16:01:29.608386,1
1748,rahul,You are a loser,anger,negative,0.97,1,15,YouTube,2026-03-26 16:02:29.608386,1
1749,vikram,Nobody likes you,anger,negative,0.99,2,16,Twitter,2026-03-26 16:03:29.608386,1
1750,rahul,Well done,joy,neutral,0.12,0,9,Instagram,2026-03-26 16:04:29.608386,0
1751,anita,Great work!,joy,neutral,0.17,0,11,YouTube,2026-03-26 16:05:29.608386,0
1752,rahul,Great work!,joy,positive,0.29,0,11,YouTube,2026-03-26 16:06:29.608386,0
1753,anita,Have a nice day,neutral,positive,0.1,0,15,Instagram,2026-03-26 16:07:29.608386,0
1754,sara,Great work!,neutral,positive,0.3,0,11,Twitter,2026-03-26 16:08:29.608386,0
1755,rahul,Shut up you fool,anger,negative,0.85,3,16,Instagram,2026-03-26 16:09:29.608386,1
1756,sara,Shut up you fool,anger,negative,0.7,3,16,Instagram,2026-03-26 16:10:29.608386,1
1757,arjun,You are a loser,anger,negative,0.86,3,15,Instagram,2026-03-26 16:11:29.608386,1
1758,meena,Keep going,neutral,positive,0.05,0,10,Instagram,2026-03-26 16:12:29.608386,0
1759,sara,Well done,joy,neutral,0.26,0,9,Instagram,2026-03-26 16:13:29.608386,0
1760,rahul,You are a loser,anger,negative,0.79,2,15,YouTube,2026-03-26 16:14:29.608386,1
1761,meena,You are a loser,anger,negative,0.95,1,15,Instagram,2026-03-26 16:15:29.608386,1
1762,rahul,You are useless,anger,negative,0.97,3,15,Instagram,2026-03-26 16:16:29.608386,1
1763,sara,Shut up you fool,anger,negative,0.84,1,16,Instagram,2026-03-26 16:17:29.608386,1
1764,meena,You are useless,anger,negative,0.79,3,15,Instagram,2026-03-26 16:18:29.608386,1
1765,meena,You are useless,anger,negative,0.92,2,15,Instagram,2026-03-26 16:19:29.608386,1
1766,priya,Great work!,neutral,positive,0.26,0,11,Twitter,2026-03-26 16:20:29.608386,0
1767,sara,Nobody likes you,anger,negative,0.87,1,16,Twitter,2026-03-26 16:21:29.608386,1
1768,arjun,You are so stupid,anger,negative,0.91,3,17,Twitter,2026-03-26 16:22:29.608386,1
1769,priya,You are so stupid,anger,negative,0.74,2,17,YouTube,2026-03-26 16:23:29.608386,1
1770,vikram,Well done,joy,neutral,0.27,0,9,YouTube,2026-03-26 16:24:29.608386,0
1771,rahul,Shut up you fool,anger,negative,0.84,2,16,Instagram,2026-03-26 16:25:29.608386,1
1772,vikram,Great work!,joy,neutral,0.07,0,11,Instagram,2026-03-26 16:26:29.608386,0
1773,rahul,That's amazing,neutral,neutral,0.21,0,14,Twitter,2026-03-26 16:27:29.608386,0
1774,meena,Keep going,neutral,positive,0.27,0,10,Instagram,2026-03-26 16:28:29.608386,0
1775,meena,You are so stupid,anger,negative,0.8,1,17,Instagram,2026-03-26 16:29:29.608386,1
1776,john,Great work!,joy,neutral,0.2,0,11,YouTube,2026-03-26 16:30:29.608386,0
1777,john,Nobody likes you,anger,negative,0.7,1,16,Twitter,2026-03-26 16:31:29.608386,1
1778,priya,You are a loser,anger,negative,0.73,2,15,Instagram,2026-03-26 16:32:29.608386,1
